ds,yhat,yhat_lower,yhat_upper
2018-03-01,23462.60828757055,9760.153180067853,37334.655121367716
2018-04-01,18652.97059875511,3681.4686667737788,32293.416965649878
2018-05-01,22243.627569702025,7960.715408802901,36473.93289611476
2018-06-01,24694.95884558031,11141.52674995141,38546.24515093977
2018-07-01,22447.238778805047,7061.600022786839,37226.10924640982
2018-08-01,19974.014036217297,6135.2875505165775,34065.670237653816
2018-09-01,27175.970820857736,13868.506371090542,42685.5920806469
2018-10-01,27331.48230510434,12034.403413270222,41379.83979580562
2018-11-01,24266.55515433514,9869.587474107719,39236.209937137464
2018-12-01,20334.699253025206,6236.735086516324,34528.20154463877
2019-01-01,26569.691584487628,12288.624583173776,40717.262903583745
2019-02-01,24366.615807347865,10107.573148474394,37924.76834795074
2019-03-01,26753.477538001323,12374.950697561395,42261.23843532967
2019-04-01,22598.10292799519,8508.997874245404,36676.5540172981
2019-05-01,26233.855949895144,11752.703432379367,41757.33323724377
2019-06-01,28165.01196533801,12966.172925806757,42356.0161093838
2019-07-01,25932.82519718501,12702.258995487158,40858.485209695034
2019-08-01,24175.177498260156,8983.145344866005,38050.29425283665
2019-09-01,31229.96957721878,16818.531267641923,46389.79324245985
2019-10-01,30895.119326136017,15798.100283585258,46101.807958216516
2019-11-01,27985.836898803245,12823.282390575057,41251.30853195133
2019-12-01,23894.325300490746,9815.719778710009,37725.599344439215
2020-01-01,30651.033372986436,16870.41650880419,45878.0943470713
2020-02-01,28602.711603333115,14412.560236539415,42640.88359815016
2020-03-01,32116.920685523903,18764.35747590853,46963.90515829414
2020-04-01,26097.45429998388,10497.510088659694,39451.9553157271
2020-05-01,29616.828836517267,16168.172705713785,43531.912087234945
2020-06-01,33170.53249937805,18910.674232917732,47253.61169153499
2020-07-01,31055.727449408714,15611.438301419435,45663.57123471534
2020-08-01,27265.877094293595,13582.658999456848,41364.86684028099
2020-09-01,34819.30164135838,20207.80925458942,48627.698958367844
2020-10-01,36068.15009168594,21965.071380119636,50862.41709823098
2020-11-01,32873.35487633778,18908.224738960682,47278.870177732
2020-12-01,29446.64617952088,16351.215278029791,43178.391451129886
2021-01-01,34793.954270564274,21047.20319407386,48992.27837941352
2021-02-01,32402.49568586394,17383.85889917824,46254.431077800466
2021-03-01,36618.68834235162,22732.48219160871,51305.78938266659
2021-04-01,31289.46869773619,16489.24733129716,45987.34727198889
2021-05-01,34939.967452383884,20790.225477679745,50586.3366033212
2021-06-01,38034.313448539775,23756.349667862367,52861.75938009417
2021-07-01,35912.756117191195,21878.02080852646,49993.663980394806
2021-08-01,32851.798792812064,19252.050301327126,47758.114610602126
2021-09-01,40309.9319959443,26064.112351339467,55254.74993904916
2021-10-01,41080.60983861104,27002.515065802374,56402.39838648011
2021-11-01,38008.84600884941,23693.04450564857,51865.97737469148
2021-12-01,34384.04952715922,21147.460914734074,48353.07212486414
2022-01-01,40237.35914009537,26086.57863118055,54198.657680423894
2022-02-01,38008.16259916051,23050.279287259476,53241.632447874705
2022-03-01,41364.385736633565,26508.77854189,55397.71472293748
2022-04-01,36678.043730897734,21921.509022727496,50969.35360224594
2022-05-01,40388.01910483085,24951.614484571757,55026.184015619685
2022-06-01,42962.644415881274,28735.295657957256,56991.23554395808
2022-07-01,40834.24115932008,25162.58696448526,54985.92907160601
2022-08-01,38484.31045395191,24042.14416289267,52879.91915005159
2022-09-01,45809.561275815846,31422.38745744362,59658.53953715759
2022-10-01,46084.38415166753,31721.05969216688,59704.750234782165
2022-11-01,43142.745438251586,29054.69668030999,57663.58921727349
2022-12-01,39330.20092793097,24522.625547298383,53076.61386855586
2023-01-01,45688.48169674496,31678.916954213488,60292.889737091384
2023-02-01,43608.67744444321,29128.703083127424,56715.68064996647
2023-03-01,46106.88119834269,32078.78812274118,60437.587503065944
2023-04-01,42074.778114078916,26783.440224894348,55719.42921055524
2023-05-01,45829.82616088988,31129.558002302703,59926.36426335011
2023-06-01,47884.25370207116,32481.16169094176,61462.71602250292
2023-07-01,45766.46700521093,30897.09297305488,59460.40114801389
2023-08-01,44127.03271329031,30970.24118457075,57947.798216433745
2023-09-01,51300.038199256356,36431.33301653429,65099.94012110764
2023-10-01,51079.588019470815,36668.27989714769,65786.57506099211
2023-11-01,48275.25956875769,34217.82266125387,62509.63659052946
2023-12-01,44285.31633490884,30850.271949976788,58369.09005239614
2024-01-01,51146.978384016504,37196.92231444277,64923.16882649761
2024-02-01,49203.61059098314,34963.41535192202,64243.287216943856
2024-03-01,52773.28045830029,38547.792328797266,67402.18376123687
2024-04-01,46813.09973961212,32324.221604124166,61054.77171164069
2024-05-01,50389.84750213622,34111.226934990635,65202.707994895165
2024-06-01,54002.83683185574,39909.11937471411,68472.73007349945
