ds,yhat,yhat_lower,yhat_upper
2015-01-01,46.35475155251881,-64.3812234886703,163.3764644634992
2015-02-01,49.701998332605584,-65.4649897670622,161.3257000490219
2015-03-01,57.46758754092981,-50.10986085957295,171.74475011730982
2015-04-01,7.817037843395781,-116.63918359779503,128.77276319255753
2015-05-01,42.291928516074634,-66.71646710827076,158.8576258044678
2015-06-01,30.28119369528471,-79.5065485931345,145.81366284600156
2015-07-01,34.22458898732643,-71.76740195027861,144.9837019471892
2015-08-01,24.1423292494919,-88.86534432474173,144.51803635839713
2015-09-01,81.46469914031074,-26.675277329760206,194.1211610457539
2015-10-01,80.13229267166588,-29.22326894143313,191.25816205139853
2015-11-01,63.29735736111793,-42.39450508622882,183.00832679487806
2015-12-01,67.50363979317999,-40.02036013839977,179.59988360548138
2016-01-01,66.91148852783755,-42.92188446000441,174.27220858762396
2016-02-01,70.86096898607485,-38.91414880294284,175.90893078386281
2016-03-01,79.8069171117881,-31.058028410814842,191.28008059019874
2016-04-01,26.603982007839015,-90.31309310658061,138.609873525028
2016-05-01,65.74949523285692,-52.5151285883709,175.84799355919105
2016-06-01,51.93531594521339,-64.9744581168057,171.65523621146426
2016-07-01,50.10464062428031,-56.47638668544712,171.1286640806711
2016-08-01,33.515065453426374,-76.3254556967001,142.90006227684933
2016-09-01,101.2192215502422,-16.896196098711286,207.3712374026971
2016-10-01,102.74652703567878,-9.354291131093571,211.39461014198037
2016-11-01,84.66648205105162,-23.801848920262458,199.59621440873227
2016-12-01,91.90139145162883,-14.17912485649441,201.45393738799322
2017-01-01,79.69869438548487,-35.88394385361805,186.76472331887604
2017-02-01,81.54189201491582,-25.51415409202166,197.54526293467734
2017-03-01,97.1674374205681,-16.83527724696041,199.92885635196123
2017-04-01,45.093635253851254,-65.22675796280339,159.97054203458293
2017-05-01,82.6824703693892,-41.08889711604986,202.33187079167863
2017-06-01,69.40706326748919,-41.035787804027926,173.7980258821048
2017-07-01,69.49213173817141,-36.55389586971963,180.25488254308044
2017-08-01,55.140129218157895,-52.48401558410052,165.78274268212868
2017-09-01,119.46598738968649,8.608728311321633,237.2045402482675
2017-10-01,119.98909013944478,2.5789338489428797,236.62573497169348
2017-11-01,102.28488294250846,-14.564089770966708,214.7939577418599
2017-12-01,108.45101479478846,-1.7548555418803373,221.6449267757953
2018-01-01,100.10493575720152,-20.440907078325207,212.31120710603042
2018-02-01,102.74968362546966,-13.760589165880475,209.1954572501121
2018-03-01,114.46488742752356,3.470780314779076,224.61589360088948
2018-04-01,63.575270939991405,-59.94704197921485,170.89582275002337
2018-05-01,99.60683131957772,-17.617086207379007,214.52770601688454
2018-06-01,86.93281427828136,-28.613268547066934,204.81676997305723
2018-07-01,88.94367555456715,-22.659231332076082,202.74897424841683
2018-08-01,76.76158910672885,-37.56647914701616,190.43690677963073
2018-09-01,137.62565292759126,25.771107695906572,244.62247156953174
2018-10-01,137.31965722207946,22.651927458531667,248.8026583243045
2018-11-01,120.15970774793364,4.093263406857852,236.27338180098675
2018-12-01,125.44147337075412,13.91802962761059,231.01154050718907
2019-01-01,121.09631946766778,3.0686725098814773,229.85010979771255
2019-02-01,124.82662734037928,3.965169307382753,237.21976624943892
2019-03-01,132.93820721304783,20.655747727172017,243.36293264065222
2019-04-01,83.67071860814782,-28.952176670354085,199.61012243596045
2019-05-01,118.51631356402672,0.02299148983523538,231.5272021947162
2019-06-01,106.88863984961631,-7.420864506529988,222.95712295574202
2019-07-01,111.5438302984084,0.1923273035316451,226.414640194889
2019-08-01,102.19709222259137,-11.01622656617844,215.1609298040934
2019-09-01,160.25498377536164,48.908509929799465,273.88802258696626
2019-10-01,159.63437246554435,45.23473856354851,279.7667226100437
2019-11-01,143.94628532684956,33.52641211230543,257.8720212267875
2019-12-01,149.26242082846576,32.676845198151454,259.5576744516968
2020-01-01,149.81711773500993,37.9504321733438,261.7419004095137
2020-02-01,154.91344636454562,45.79086147520826,275.93767694574046
2020-03-01,165.32546382462263,59.0913629384862,282.30568259613256
2020-04-01,113.68970628500178,-2.81313858919261,223.98074027903763
2020-05-01,154.35184295934238,31.279484251078824,282.98980340224756
2020-06-01,142.10484124179808,22.91479730699277,252.8462398490757
2020-07-01,142.1243844974149,30.35204570243567,263.90891034969167
2020-08-01,127.44670185560418,13.111955811383604,240.36724084457333
2020-09-01,197.06275048152145,79.72712781582007,313.7459838131084
2020-10-01,200.4402745569427,80.57082188231848,312.8789002701862
2020-11-01,184.7755956017241,69.77924846384896,302.0602595733383
2020-12-01,194.3479559985093,71.64222111703762,307.7868749055628
2021-01-01,184.5606249617841,69.2029916713654,291.5180600439694
2021-02-01,188.81918860643816,79.3631672188242,304.66869641491337
2021-03-01,206.62780835912298,91.00850736364664,328.2896554057145
2021-04-01,156.9709813623573,52.30165300073858,268.6383685746699
2021-05-01,196.89882470686268,82.12939397427279,311.9175303540309
2021-06-01,186.0403927571342,65.4571776877776,299.79747826774866
2021-07-01,188.4645813661578,66.62258128127733,302.0845329253336
2021-08-01,176.52966965580447,56.939363739815974,287.17607804016035
2021-09-01,243.27261863693542,124.20086227115274,364.2369842780019
2021-10-01,246.13484149339052,136.9460733027659,365.9012097336621
2021-11-01,230.84772555076702,121.23800891165033,346.49055581476387
2021-12-01,239.35297797176742,125.33913894520975,355.63765806603703
2022-01-01,233.42399018852632,121.36691344292724,346.03590275102215
2022-02-01,238.4858288093357,130.1781050637536,343.9002023060894
2022-03-01,252.384256270107,135.20740149953653,369.2189672596286
2022-04-01,203.91178026185395,97.56655246903819,318.26374784742353
