ds,yhat,yhat_lower,yhat_upper
2015-01-01,16.248281259572103,-54.43949686056274,93.84364521429093
2015-02-01,6.074226388454079,-66.14236960595613,69.5176943076701
2015-03-01,14.305624288039139,-62.1476387236637,86.61908729579923
2015-04-01,12.583705806140214,-57.102549713755565,83.46497474243105
2015-05-01,38.13755657213502,-38.38411861625926,115.84057611420432
2015-06-01,20.90339582311509,-49.38589603088437,94.58883106553584
2015-07-01,44.89097845628255,-32.81035712113331,118.30556450185665
2015-08-01,33.255091837405445,-43.272079693375105,103.32183881360449
2015-09-01,58.358092560539184,-16.76940070636004,132.72324954100787
2015-10-01,52.79642670189022,-26.378618604360845,126.37253279776336
2015-11-01,25.4546422264805,-46.04828586475105,95.47301677252824
2015-12-01,34.62825560422312,-42.34175950736425,107.04333390243066
2016-01-01,39.25413017867729,-28.214852077072464,113.85948432452065
2016-02-01,27.320644552505428,-48.00714116703128,108.34219869388154
2016-03-01,38.03699666222058,-36.42926034663054,113.52373144008536
2016-04-01,30.512756224246267,-46.70674523209293,108.76616207730517
2016-05-01,59.88143432706642,-14.988063243500253,125.67990538844104
2016-06-01,49.29643995706602,-23.89759224732794,124.99233338588894
2016-07-01,64.94816891732279,-6.433219624041594,136.62907072495705
2016-08-01,49.882920123828086,-27.75471459720033,121.74442288164275
2016-09-01,78.40405162419111,6.201411100759015,154.1431579261824
2016-10-01,76.79283683683994,4.085879698062852,148.534787898798
2016-11-01,49.707796711403006,-25.321081497398566,121.24763835349891
2016-12-01,56.75812919691859,-19.587748593576745,133.8959958377445
2017-01-01,56.31813265086581,-16.13683121515348,131.18560549009135
2017-02-01,49.59673882303785,-26.386178583498907,126.23013374354788
2017-03-01,58.80664537270454,-13.016940233419062,130.24176906460815
2017-04-01,53.22151693887113,-17.271936712117533,125.58694307430613
2017-05-01,81.37395607887385,12.930609246692338,153.96206191116755
2017-06-01,68.50899233167782,-5.608855847978892,138.02118242431837
2017-07-01,86.90328813172722,10.94646646075496,158.95712912875106
2017-08-01,73.01916310019014,0.6101079764667413,147.58678612075744
2017-09-01,100.45814480013757,27.59779614516506,171.07226197545546
2017-10-01,97.5177920743914,26.316166980954026,172.25051481449623
2017-11-01,70.29939818723548,-2.0211042992392207,142.40973860734252
2017-12-01,78.03738743712353,2.7736404667646877,149.62620183798504
2018-01-01,79.3186294972248,8.129508661972679,157.2426296332737
2018-02-01,70.88245269017531,2.176282910933507,145.21768619861538
2018-03-01,79.58744314201675,0.5522986066705424,150.82649877002711
2018-04-01,75.93702951801937,5.536026252089656,150.19294199841642
2018-05-01,102.81729693268397,34.434540647710165,174.9115400415782
2018-06-01,87.7352221407724,13.473076414463776,159.07550111821593
2018-07-01,108.9091695211008,38.61110871380097,182.2739410386642
2018-08-01,96.16874848943937,19.853526769266924,166.35891124395474
2018-09-01,122.46793493678638,44.851236838260895,198.53192477305038
2018-10-01,118.20997421582287,49.93108245341771,189.98925085572722
2018-11-01,90.90592891751227,17.90172847909034,157.39701203587293
2018-12-01,99.35218176143569,26.269930120223542,169.88584010889133
2019-01-01,102.32257747205173,26.149051791654237,176.27253630006908
2019-02-01,92.14852258694388,15.309091371621168,163.29522637987054
2019-03-01,100.37992047389821,25.08308257165587,174.8277768013085
2019-04-01,98.65800197800927,20.423198709158306,164.67679487944275
2019-05-01,124.21185273046582,53.19607943336495,197.54013057259118
2019-06-01,106.9776919670543,30.397803079396798,178.62223312233078
2019-07-01,130.96527459183432,58.367296990083595,206.17138558817436
2019-08-01,119.32938796431979,48.082877715476926,193.36560065986345
2019-09-01,144.43238867877818,74.83960017058563,220.3220148093568
2019-10-01,138.87072276455405,61.66921809020111,213.64753562686985
2019-11-01,111.52893823989645,34.094853789414394,179.8457176266213
2019-12-01,120.7025515699845,49.75949375330902,193.98102862152945
2020-01-01,125.32842609520783,51.739096885866914,191.54759363158692
2020-02-01,113.39494041863392,39.35497028622449,181.85922559923313
2020-03-01,124.11129246449666,52.12808852611289,198.55872877697357
2020-04-01,116.5870519582773,45.069743867131486,186.6779200730463
2020-05-01,145.95572999502275,74.2591328523376,223.61789015048612
2020-06-01,135.3707355687816,64.04599304220955,210.04064158949663
2020-07-01,151.0223732499926,70.79402265351028,226.24434008508655
2020-08-01,135.95703013478123,58.36930996092412,215.97888634104334
2020-09-01,164.47806731345904,89.05099035427743,227.11840919353875
2020-10-01,162.86676125017237,87.86278709017114,236.0597590100152
2020-11-01,135.78162680075826,61.61996418280743,207.5513675382089
2020-12-01,142.83186800501073,75.18640864771241,216.5590817196841
2021-01-01,142.39177713497372,65.05287297571778,213.5744590257757
2021-02-01,135.67028897108747,55.06195393112367,206.1454607107924
2021-03-01,144.88011027418003,71.53620227462027,218.19592958969443
2021-04-01,139.29488746020382,70.7292740051956,208.79392543811062
2021-05-01,167.44723526458407,95.8794232120452,240.41636834275923
2021-06-01,154.58217713658382,77.69552428492855,223.63159801078933
2021-07-01,172.97638134053426,100.40250013859291,247.41005471980753
2021-08-01,159.09216165967842,88.19766980979576,231.3221940001093
2021-09-01,186.53104871028108,109.5432324657328,259.4630529921765
2021-10-01,183.59060439707466,116.19326987614633,253.8717489375234
2021-11-01,156.36483053106647,79.84211995917728,226.9015920683911
2021-12-01,164.09567786595906,92.2325882579912,240.82642707862175
2022-01-01,165.3695399472206,94.75204278518636,241.20950823099096
2022-02-01,156.92598323417513,88.50755731232,231.8415845286995
2022-03-01,165.6242406644451,84.24740518973891,235.1286962586774
2022-04-01,161.96637262369046,89.10083732438873,235.7744296102343
